Unnamed: 0,age,family_income,study_hours_per_day,attendance_rate,assignment_delay_days,travel_time_minutes,stress_index,gpa,gender_Male,internet_access_Yes,part_time_job_Yes,scholarship_Yes,semester_Year 2,semester_Year 3,semester_Year 4,department_Business,department_CS,department_Engineering,department_Science,parental_education_High School,parental_education_Master,parental_education_PhD,parental_education_Unknown,gpa_trend,study_efficiency,low_income_high_travel,dropout
2636,21.1,25000.0,3.67,77.3,4,15.4,3.2,2.43,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,0.11999999999999966,1.5102818506919722,0,0
2638,18.5,25000.0,2.51,61.0,2,41.2,6.0,2.07,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,-0.3899999999999999,1.2125545287220834,1,0
2639,21.6,25000.0,3.93,94.8,3,24.3,5.6,0.51,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27,7.70573126017137,0,1
2640,21.0,25000.0,6.01,70.9,1,37.1,5.8,1.65,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,-0.2799999999999998,3.642402167259592,1,0
2641,21.4,25620.0,4.68,84.6,5,5.0,2.7,3.8,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.20000000000000018,1.23157570637972,0,0
2642,21.8,44167.0,6.99,78.9,2,40.5,5.6,3.72,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,0.2799999999999998,1.8790272069161105,0,0
2643,17.1,25000.0,3.58,65.3,3,13.4,7.2,1.63,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,-0.5699999999999998,2.196305544137766,0,0
2644,19.3,25000.0,0.5,69.8,4,30.1,6.2,0.22,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,0.060000000000000026,2.272623971637653,0,1
2645,20.6,37480.0,5.41,89.7,0,26.4,3.9,3.62,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,-0.22999999999999998,1.4944710097485918,0,0
2646,20.0,25000.0,3.65,88.4,0,32.9,4.0,1.52,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.15999999999999992,2.4012999914474245,1,0
2647,17.5,53131.0,4.21,78.9,2,21.3,6.9,1.24,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,-0.48,3.3951339102104012,0,0
2648,23.8,26395.0,3.24,80.7,4,27.9,1.9,3.84,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,0.14000000000000012,0.8437478027400971,0,0
2649,20.2,26342.0,4.8,83.0,2,31.0,4.8,2.61,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,-0.27,1.8390734135118256,1,0
2650,22.4,32106.0,5.7,86.0,1,18.5,2.2,4.0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,1.4249964375089064,0,0
2651,22.0,25000.0,3.54,86.0,3,6.9,2.7,2.37,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,-0.010000000000000231,1.4936645836937397,0,0
2653,21.7,25000.0,6.16,82.5,4,30.5,9.7,2.57,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,0.20000000000000018,2.3968778331601825,1,0
2654,21.1,32121.0,4.82,89.2,3,25.2,6.0,2.69,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1200000000000001,1.7918149003163557,0,0
2655,23.9,25000.0,6.02,83.4,2,24.0,6.7,1.62,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.1100000000000001,3.7160264442812077,0,0
2656,23.0,44550.0,3.18,91.3,4,36.9,7.3,1.5,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.17999999999999994,2.119985866760888,0,1
2657,24.6,27216.0,3.79,67.3,1,54.5,7.0,2.78,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,0.22999999999999998,1.363304448545149,1,0
2658,20.7,25000.0,4.57,83.1,2,26.1,2.8,3.08,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,-0.1299999999999999,1.4837614163590378,0,0
2659,21.2,34050.0,3.32,83.9,2,16.6,4.4,1.87,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,-0.4800000000000002,1.7753915754461203,0,0
2660,20.0,49467.0,5.82,99.3,1,38.5,6.1,2.4,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,-0.06999999999999984,2.424989895875434,0,0
2661,24.5,25000.0,3.91,97.6,2,39.5,2.9,3.33,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.27,1.1741706481361918,1,0
2662,23.1,43071.0,1.72,78.6,2,33.6,2.6,4.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.42999892500268755,0,0
2663,18.1,30310.0,2.99,82.2,2,21.5,6.9,2.82,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,0.010000000000000231,1.0602799280853614,0,0
2664,19.8,25000.0,5.16,76.3,5,40.3,7.0,1.72,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,0.26,2.9999825582409403,1,1
2665,22.3,25000.0,3.94,76.1,0,34.6,8.2,2.53,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,-0.17999999999999972,1.5573060976043573,1,0
2666,17.5,25000.0,5.3,77.8,3,41.9,8.3,0.85,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.07999999999999996,6.235220762108681,1,1
2667,21.8,25000.0,5.04,76.7,1,22.6,6.1,3.02,True,True,False,True,False,False,True,False,False,False,True,False,True,False,False,0.4700000000000002,1.6688686461303108,0,0
2669,19.8,25000.0,3.93,79.2,5,35.2,4.3,2.21,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,-0.20999999999999996,1.7782724965045407,1,0
2670,20.7,64139.0,4.06,98.1,5,34.6,2.6,0.78,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.04999999999999993,5.205061473570852,0,0
2671,23.9,38141.0,3.78,91.2,2,8.4,5.7,2.29,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,0.04999999999999982,1.6506478137650051,0,0
2672,20.1,25000.0,4.18,83.9,1,13.2,4.8,0.08,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.08,52.243469566304206,0,1
2673,18.8,25000.0,3.61,89.9,1,30.8,6.5,2.77,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,-0.43999999999999995,1.3032443926195212,1,0
2674,18.8,25000.0,2.75,85.1,5,15.7,6.0,3.35,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,0.06000000000000005,0.8208930719609792,0,0
2676,22.1,25000.0,4.87,86.9,4,42.3,6.5,1.31,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,0.45999999999999996,3.7175288738253904,1,1
2677,20.1,33772.0,4.46,81.0,0,34.2,5.6,0.86,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,0.2600000000000001,5.185986209462681,0,1
2678,20.5,25000.0,6.37,87.3,7,44.8,6.5,2.32,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,-0.21999999999999975,2.745677820354223,1,0
2680,20.9,25000.0,5.0,79.8,1,19.5,5.8,1.84,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,0.6100000000000001,2.717376535997087,0,1
2682,19.0,25000.0,3.53,80.1,0,31.7,3.0,4.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,0.0,0.8824977937555156,1,0
2683,18.6,37832.0,0.57,69.0,1,8.9,8.3,1.5,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,0.24,0.3799974666835554,0,0
2684,25.9,56750.0,3.51,76.7,3,21.3,2.8,0.75,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,0.3999999999999999,4.679937600831989,0,0
2685,25.7,25000.0,5.11,81.4,6,28.2,1.6,3.94,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,0.06000000000000005,1.2969510229669468,0,0
2686,23.0,39614.0,4.41,77.8,1,28.2,5.0,2.49,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.31999999999999984,1.7710772245894593,0,1
2687,17.0,25000.0,3.15,74.4,4,38.3,6.9,3.99,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,0.009999999999999787,0.7894717055846977,1,0
2688,21.9,25000.0,0.88,90.8,1,12.1,6.5,1.82,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0.11999999999999988,0.4835138268471052,0,0
2689,19.8,30461.0,3.84,85.8,0,16.4,4.7,3.57,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.040000000000000036,1.0756272391393862,0,0
2690,23.1,25000.0,4.58,100.0,3,15.6,4.9,2.65,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0.1299999999999999,1.7282953649231512,0,0
2691,20.0,32642.0,6.17,75.9,1,34.8,5.4,3.44,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,0.18000000000000016,1.7935994372109383,0,0
2692,23.9,53170.0,3.37,96.2,1,42.2,3.5,1.85,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,-0.32000000000000006,1.821611775071486,0,0
2693,21.4,44096.0,4.61,71.3,4,42.7,4.1,0.33,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,-0.33,13.96927365837399,0,1
2694,22.1,46519.0,4.07,81.0,2,33.9,5.5,3.24,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,-0.020000000000000018,1.256168962441474,0,0
2695,24.3,32512.0,1.77,87.6,1,23.1,5.7,2.82,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.22999999999999998,0.627657348732806,0,0
2697,22.3,45985.0,4.27,77.7,5,28.4,1.1,2.26,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,0.3700000000000001,1.8893721709195976,0,0
2698,24.0,53763.0,5.61,87.9,4,17.4,8.1,1.8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.010000000000000009,3.1166493519480447,0,0
2699,21.4,35245.0,1.1,84.9,0,44.6,3.4,1.41,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,-0.21999999999999997,0.7801363110899924,0,0
2700,20.0,25000.0,3.91,84.2,2,33.0,5.5,1.8,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.15999999999999992,2.172210154388031,1,0
2701,17.0,25000.0,5.8,71.6,1,40.5,3.0,2.14,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,-0.2100000000000002,2.710267709029397,1,0
2702,21.6,52424.0,3.27,100.0,3,28.5,6.6,1.35,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0.010000000000000009,2.4222042799682963,0,0
2703,22.4,68130.0,2.3,79.2,2,33.7,1.4,2.21,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.41000000000000014,1.0407192727634715,0,0
2704,19.9,37531.0,8.41,82.9,0,33.0,3.9,2.6,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.6699999999999999,3.2346029438348314,0,0
2705,23.5,30656.0,3.11,81.7,5,30.5,4.3,2.01,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.4900000000000002,1.5472559838010758,0,0
2706,18.3,36266.0,4.99,90.9,1,33.8,7.9,2.94,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.06000000000000005,1.6972731385267397,0,1
2707,17.0,25000.0,3.57,74.4,2,33.7,4.8,1.4,True,True,True,True,False,False,True,False,False,False,True,True,False,False,False,0.41000000000000014,2.5499817858443867,1,0
2708,21.6,68916.0,4.21,85.8,2,52.9,6.9,3.27,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.16999999999999993,1.2874578365203775,0,0
2709,18.8,56724.0,3.32,79.9,2,15.4,6.9,2.08,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,0.14000000000000012,1.596146172374171,0,0
2710,21.0,27884.0,4.43,72.4,0,54.1,6.3,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.01,442999.99999999994,1,1
2712,19.8,28665.0,2.9,76.8,1,16.7,3.0,3.02,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,-0.18000000000000016,0.9602617209876788,0,1
2714,23.4,29590.0,2.39,82.8,1,17.3,5.2,2.07,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,0.11000000000000032,1.1545837942811872,0,1
2715,17.0,25000.0,5.63,85.5,3,44.5,6.8,2.32,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,-0.009999999999999787,2.4267136779582845,1,0
2716,22.3,28901.0,5.02,73.6,4,23.4,5.0,1.32,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.06000000000000005,3.8030014924129354,0,0
2717,21.7,34593.0,3.1,94.2,0,30.0,3.3,3.56,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,-0.06999999999999984,0.8707840708312617,0,0
2718,22.7,27282.0,5.05,79.0,0,19.8,4.0,3.32,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2400000000000002,1.521079755783868,0,0
2719,22.8,53271.0,2.9,84.0,0,32.3,7.0,0.22,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,0.31000000000000005,13.181219035498385,0,1
2720,24.1,25000.0,3.23,85.2,2,55.8,2.7,2.91,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,0.25,1.1099618214370397,1,0
2721,21.6,38738.0,2.72,93.8,2,30.6,5.8,2.62,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.0900000000000003,1.0381639764733723,0,0
2722,18.5,27441.0,2.04,85.8,2,44.8,4.3,2.09,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,0.3400000000000003,0.9760718848235176,1,0
2723,18.8,25000.0,4.06,85.8,1,27.9,4.9,2.99,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-0.010000000000000231,1.3578549904515367,0,0
2724,23.0,25000.0,2.52,79.6,0,31.7,8.4,0.31,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.020000000000000018,8.128770039676139,1,1
2725,19.6,25000.0,4.89,81.7,2,8.4,8.0,2.55,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.1299999999999999,1.9176395386684757,0,0
2726,19.9,25416.0,5.09,92.7,1,55.4,5.1,2.89,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,-0.5300000000000002,1.7612395804858805,1,0
2727,20.6,25000.0,5.09,80.0,1,41.5,3.3,1.6,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,-0.3800000000000001,3.1812301173117663,1,0
2728,19.9,60715.0,0.97,69.5,1,34.7,2.8,2.13,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,0.14000000000000012,0.45539692301914075,0,0
2729,22.4,25000.0,3.97,84.9,1,26.3,2.8,4.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.9924975187562033,0,0
2730,21.4,40598.0,2.06,80.3,1,43.9,7.8,2.12,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,0.5800000000000001,0.9716935297475011,0,1
2731,23.1,54211.0,2.23,72.8,0,44.4,6.3,2.48,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,-0.6199999999999999,0.8991899226212797,0,1
2732,19.6,25000.0,4.95,75.8,1,29.3,6.4,0.62,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,-0.12,7.98374219770649,0,0
2733,22.2,25000.0,4.66,88.5,1,54.3,4.6,3.69,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,-0.10999999999999988,1.2628692063165141,1,0
2734,17.1,25000.0,4.96,69.6,2,44.3,6.9,0.87,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,-0.48,5.7010838955874075,1,1
2735,24.7,25000.0,4.52,75.2,0,35.8,4.7,3.16,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,-0.3600000000000003,1.430375220331581,1,0
2736,21.3,25000.0,3.93,78.8,2,30.7,5.5,0.82,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,-0.18999999999999995,4.792624480189267,1,1
2737,17.8,44569.0,5.71,84.8,3,23.7,5.7,2.04,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,-0.16999999999999993,2.799005887226043,0,0
2738,20.2,29966.0,3.22,70.2,3,33.7,2.6,1.77,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.06000000000000005,1.8191987615889176,0,0
2739,22.7,72118.0,6.09,82.5,3,46.5,7.9,1.53,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,3.9803661413977682,0,1
2740,22.9,26344.0,4.81,81.3,4,36.3,3.7,1.76,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.16999999999999993,2.732939017391946,1,0
2741,19.3,25000.0,4.53,81.2,2,28.2,8.2,2.2,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,-0.15000000000000036,2.0590815496293198,0,0
2742,20.7,25000.0,3.62,71.3,1,29.4,7.9,0.9,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,-0.18000000000000005,4.022177531360763,0,1
2744,21.7,25000.0,4.08,86.7,1,13.9,2.4,4.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,1.019997450006375,0,0
2745,19.4,25000.0,7.66,78.1,4,28.1,3.0,3.11,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,0.050000000000000266,2.4630145883775296,0,0
2746,22.1,25000.0,2.06,75.9,1,44.8,7.5,0.21,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0.31000000000000005,9.809056711585162,1,1
2747,17.0,25000.0,3.03,82.6,1,7.9,6.3,0.74,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.41,4.0945392629829325,0,0
2748,20.0,38455.0,4.54,88.3,0,44.5,3.1,3.8,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.20000000000000018,1.1947336980692156,0,0
